country,name,phone,email,dealerNo,geoCodeLongitude,geoCodeLatitude,postcode,town,street,region,fax,websiteFullUrl
IN,BULANDSHAHR KTM,+91 9012883883,bulandshahr_mgr@ktmindia.com,-6881080373329960372,77.45497,28.64146,203 001,Bulandshahr - (Uttar Pradesh) ,"Opp. Distt. Female Hospital, Idgah Road, ",,,#
IN,SAHARANPUR KTM,+91 97600 46465,saharanpur_mgr@ktmindia.com,6601372661785687111,78.506462,29.3009,246761,Dhampur Distt. Bijnor (Uttar Pradesh),"(Authorized Sales Branch) Opp. Durga Vihar, Nagina Road, ",,,#
IN,NEELAM CHOWK KTM,+91 97160 03009,neelamchowk_mgr@ktmindia.com,7960027182765445605,77.29969,28.419439,121001,Faridabad (Haryana) ,"5B/7, B.P., Railway Road, Near Banke Bihari Mandir, NIT, ",,,#
IN,Ajmer KTM,+91 145 2610111,ajmer_mgr@ktmindia.com,7960027264369824229,74.641212,26.463631,305001,Ajmer,"593 / 26, Opposite Railway Hospital, Near Petrol Pump, Beawar Road, Rajasth",,,#
IN,NEW ARYA NAGAR KTM,+91 74097 75985,newaryanagar_mgr@ktmindia.com,-5842373001769374903,77.781693,28.73015,245101,HAPUR (UTTAR PRADESH),"(Authorized Sales Branch) OPPOSITE CHAMRI VILLAGE, DELHI ~ GARH ROAD, ",,,#
IN,AJMER ROAD KTM,+91 141 699 9982,miroad_mgr@ktmindia.com,7960027152700674533,75.73674,26.90477,302 021,Jaipur,"Mehala House, Purani Chungi, Queens Road Crossing, ",,,#
IN,RUDRAPUR KTM,+91 79003 00058,rudrapur_mgr@ktmindia.com,6337782877721784651,78.96698,29.21203,244713,Kashipur (Udhamsingh Nagar),"(Auth. Sales Branch) Ramnagar Road, Near German Bakers ",,,#
IN,MANSAROVAR KTM,+91 141 688 8666,mansarovar_mgr@ktmindia.com,7960027947269624293,75.760536,26.859579,302 020,Jaipur - (Rajasthan),"Plot No. 39, SMS Colony, Opp. Vijay Path, Main Shipra Path, Mansarovar,",,,#
IN,RAMBAGH KTM,+91 141 4111 333,rambagh_mgr@ktmindia.com,3147277245009043524,75.829613,26.89258,302004,Jaipur (Rajasthan),"Opp. R B I, Tonk Road,",,,#
IN,Moradabad KTM,+91 92190 42444,moradabad_mgr@ktmindia.com,7960027457643352549,78.768097,28.840839,244001,Moradabad,"8, Mansarover Colony, Delhi Road, Uttar Pradesh",,,#
IN,Palanpur KTM,+91 98250 26704,palanpur_mgr@ktmindia.com,7960027577902436837,72.42881,24.17289,385001,Palanpur,"Deesa Highway, Gujarat",,,#
IN,HALDWANI KTM,+91 9837057909,haldwani_mgr@ktmindia.com,-987354935245352628,79.5286,29.2145,263139,Haldwani (Uttarakhand),"1st Floor, Adjoining PWD Office, Tikonia, Haldwani, Dist. Nainital",,,#
IN,MORADABAD KTM,+91 84391 10250 ,moradabad_mgr@ktmindia.com,8965262652926650186,79.025688,28.794661,244001,Rampur (Uttar Pradesh),"(Authorized Sales Branch) Shivapuram Colony, Near Railway Malgodam, Bareill",,,#
IN,MORBI KTM,+91 2822 242365 ,morbi_mgr@ktmindia.com,-3589536248291084730,70.850594,22.82959,363642,Morbi (Gujarat),"Vikas Shopping Center, Near Circuit House, Mahendra Nagar Road,",,,#
IN,KHATIMA KTM,+91 74177 51921,khatima_mgr@ktmindia.com,-9097194753288286910,80.21183,29.58497,262501,Pithoragarh - (Uttarakhand),"(Auth. Sales Branch) Near Baser Hospital, Cantt. Road, Jakni,              ",,,#
IN,RUDRAPUR KTM,+91 79003 00058,rudrapur_mgr@ktmindia.com,-8521472630998867385,79.403587,28.985889,263153,Rudrapur (Uttarakhand),"Plot No.-01,Khera Colony, Near Shani Mandir, Kichha By pass Road,",,,#
IN,BHILWARA KTM,+91 96943 29022,bhilwara_mgr@ktmindia.com,-2576212390875918268,74.631302,25.346769,311001,Bhilwara - (Rajasthan),"E-31, Madhav Nagar, Near Ansal API, Ajmer Road, ",,,#
IN,MATHURA KTM,+91 70883 45678,mathura_mgr@ktmindia.com,-499429799951353278,77.67981,27.489771,281 001,MATHURA - (Uttar Pradesh),"NH-2, Green Willow Public School, Navada, ",,,#
IN,PORBANDAR KTM,+91 94094 32619,porbandar_mgr@ktmindia.com,7347809635431344708,69.609718,21.640301,360575,Porbandar (Gujarat),"Chha Road, Near Chhaya Chowki, Opp. Jalaram Masala Mill, ",,,#
IN,Paras Circle KTM,+91 294 2483855,parascircle_mgr@ktmindia.com,7960027552132633061,73.706841,24.584749,313001,Udaipur,"Paras Circle, Near Meera Kala Mandir, Sector no. 11, Rajasthan",,,#
IN,MEHSANA KTM,+91 2762 230 022,mehsana_mgr@ktmindia.com,7960027960154526181,72.369438,23.584423,384 002,Mehsana - (Gujarat),"11-12, Meera Complex,Nagalpur,",,,#
IN,HATHRAS KTM,+91 93689 90499,hathras_mgr@ktmindia.com,3111182627366114630,78.050087,27.594419,204101,Hathras - (Uttar Pradesh),"1231, Rani Mill, Madhugarhi Road",,,#
IN,KHATIMA KTM,+91 96756 96939,khatima_mgr@ktmindia.com,234289420199040072,79.964142,28.92938,262 308,Khatima Distt. US Nagar - (Uttarakhand),"Amau, Tanakpur Road, ",,,#
IN,150 FEET RING ROAD KTM,+91 8980802051,rajkot_mgr@ktmindia.com,7960027522067861989,70.820511,22.262449,360002,Rajkot (Gujarat),"Tilara's Corporate House, Suryoday Society, Amin Marg,Near 150 Feet Ring Ro",,,#
IN,BHILWARA KTM,+91 73399 33111,bhilwara_mgr@ktmindia.com,5309939636587254853,74.630768,24.88418,312001,Chittorgarh (Rajasthan),"(Authorized Sales Branch) Shop No. 3, Mustafa Complex, Opp to Ghoomar Garde",,,#
IN,Bareilly KTM,+91 81710 02071,bareilly_mgr@ktmindia.com,7960027629442044389,79.392502,28.318871,243001,Bareilly,"Pilibhit by-pass road, Near Sanjay Nagar Crossing, Uttar Pradesh",,,#
IN,HIMMATNAGAR KTM,+91 99090 22793,himmatnagar_mgr@ktmindia.com,-406921774562302900,72.96843,23.581934,383 001,Himmatnagar - Distt- Sabarkantha (Gujara,"Shop. No. 19, 20, Maple Crystal Complex, Near  Sahkari Jin Road. NH - 8,",,,#
IN,BUDAUN KTM,+91 84459 13696,budaun_mgr@ktmindia.com,6857736445527792205,79.162216,28.039572,243601,Budaun - (Uttar Predesh),"Opp. Dr. B.R. Ambedkar Hostel, Near Dataganj Tiraha",,,#
IN,GANDHINAGAR KTM,+91 98984 66222,gandhinagar_mgr@ktmindia.com,-2719705238327466425,72.637459,23.181931,382421,Gandhinagar (Gujarat) ,"G-1, G-2 Swagat Rainforest II, Gandhinagar - Koba Road,  Kudasan,",,,#
IN,CHANDKHEDA KTM,+91 89800 01736,chandkheda_mgr@ktmindia.com,2130733537644351556,72.577843,23.112631,382424,Ahmedabad -(Gujarat),"11, Manmohan Park Society, Near Sharda Petrol Pump Highway Road, Chandkheda",,,#
IN,SG Highway KTM,+91 89056 41733,sghighway_mgr@ktmindia.com,7960027466233287141,72.526947,23.021351,3800054,Ahmedabad (Gujarat),"Ground Floor, Astron Square,  Opp. Iskon Temple,Iscon Cross Road, SG Highwa",,,#
IN,PANCHVATI KTM,+91 79 6605 1711,panchvati_mgr@ktmindia.com,7960027354564137445,72.558022,23.038521,380009,Ahmedabad,"Pushpak Complex, Opp Shitiratna Complex, Near Panchvati Circle, Off C.G.Roa",,,#
IN,LAL DARWAJA KTM,+91 79 4040 3344,laldarwaja_mgr@ktmindia.com,4239338942434185701,72.579483,23.027349,380 001,Ahmedabad - (Gujarat),"Near Old Ruplai Cinema, Nehru Bridge, Lal Darwaja ",,,#
IN,DUNGARPUR KTM,+9175689 06162 -,,7113701069547499851,73.717682,23.84573,314 001,Dungarpur (Rajasthan),"Udaipur Road, ",,,#
IN,Kota KTM,+91 744 236 4783,kota_mgr@ktmindia.com,7960027461938319845,75.849907,25.17066,324007,Kota,"Aerodrome Circle, Rajasthan",,,#
IN,SHAHJAHANPUR KTM,+91 92356 32632,shahjahanpur_mgr@ktmindia.com,6665204766287557444,79.911636,27.878139,242001,Shahjahanpur - (Uttar Pradesh),"Near Civil Courts,",,,#
IN,ANAND KTM,+91 2692 262042 ,anand_mgr@ktmindia.com,6520368823477108299,72.961121,22.55673,388001,ANAND (GUJARAT),"ANAND ~ SOJITRA ROAD, NEAR WATER TANK, ",,,#
IN,CITY CENTER KTM,+91 7974445686,citycenter_mgr@ktmindia.com,6303762727185404750,78.203178,26.203171,474 011,GWALIOR (MADHYA PRADESH),"A-1, NEW GOVINDPURI, NEAR RAM VATIKA, SACHIN TENDULKAR MARG, CITY CENTER,",,,#
IN,VADODARA KTM,+91 99989 02222,vadodara_mgr@ktmindia.com,-2892296749463957174,73.640472,22.775036,0,Godhra Distt. Panchmahal (Gujarat),"(Authorized Sales Branch) Vavdi Road, Near Nissan Showroom, Godhra ~ Dahod ",,,#
IN,NIZAMPURA KTM,+91  99982 22551,nizampura_mgr@ktmindia.com,-3032738796056995775,73.182632,22.3263,390 002,Baroda (Gujarat),"J. K. Avenue, D-15 - Tashkand Society, Opp. Axis Bank, New Chhani Road, Niz",,,#
IN,VADODARA KTM,+91 78880 96963 ,vadodara_mgr@ktmindia.com,7960027337384268261,73.167519,22.30822,390007,Baroda,"5, Rajpath Society, Old Padra Road, Gujarat",,,#
IN,RATLAM KTM,+91 7412 408 855,ratlam_mgr@ktmindia.com,217866001103486541,75.040398,23.329479,457001,Ratlam - (Madhya Pradesh) ,"37, Lokendra Bhawan Road, ",,,#
IN,ANKLESHWAR KTM,+91 75748 20075,ankleshwar_mgr@ktmindia.com,3197901773712388675,72.99646,21.62925,393 001,Ankleshwar  (Gujarat),"Nirav Heritage, Near ONGC Colony Gate,Gadakhol Road,",,,#
IN,JHANSI KTM,+91 70840 86090,jhansi_mgr@ktmindia.com,6475674236778643017,78.577904,25.444901,284 003,Jhansi - (Uttar Pradesh),"Plot No. 1012, Shivpuri Road, Opp. Banker's Colony",,,#
IN,ADAJAN KTM (12397),+91 261 655 5610,adajan_mgr@ktmindia.com,7960027741111194085,72.790283,21.201441,395009,Surat (Gujarat),"G -7, Trinity Business Park, Madhuvan Circle, L. P. Savani Road, Beside Dom",,,#
IN,VESU KTM (12160),+91 261 656 7676,vesu_mgr@ktmindia.com,7960027917204853221,72.783989,21.153469,395 007,Surat - (Gujarat)                       ,"G-1, Raghuvir Business Park, University Road, Vesu,",,,#
IN,VARACHHA KTM,+91 261 654 7676,varachha_mgr@ktmindia.com,-2139752856473735605,72.87175,21.215321,395 006,Surat (Gujarat) ,"G-2/3, Y Junction, Next to Navjivan Hotel, Varachha Main Road, Sarthana, ",,,#
IN,Mcrobert Ganj KTM,+91 512 6450552,mcrobertganj_mgr@ktmindia.com,7960027148405707237,80.34726,26.46748,208001,Kanpur,"12/483, Mcrobertganj, Uttar Pradesh",,,#
IN,BARDOLI KTM,+91  8238755755,bardoli_mgr@ktmindia.com,1379604471126867790,72.986008,21.164396,394601,"Ta - Bardoli , Dist - Surat (Gujarat)","B-02, Survey No. 51, Near Nadida Chokdi, Next to TATA Showroom, Bardoli - S",,,#
IN,UJJAIN KTM,+91 94245 00744,ujjain_mgr@ktmindia.com,1800567403127913036,75.796944,23.169319,456 010,Ujjain - (Madhya Pradesh) ,"Plot No. 19, Behind GAIL, Nanakheda, Indore Road",,,#
IN,ALAMBAGH KTM,+91 99189 85735,alambagh_mgr@ktmindia.com,7960027397513810405,80.90847,26.81255,226005,Lucknow (Uttar Pradesh),"4B, Adarsh Nagar, Kanpur Road, Alambagh",,,#
IN,GONDA KTM,+91 9839947555 -,gonda_mgr@ktmindia.com,7411161070840268363,81.9496,27.133329,271001,Gonda -  (Uttar Pradesh) ,"Porter Ganj, Lucknow Road, ",,,#
IN,VAPI KTM,+91 97143 23001,vapi_mgr@ktmindia.com,2552493950346175565,72.929977,20.61063,396001,Valsad (Gujarat),"(Authorized Sale Branch) Shop No. 37, Tirupati Plaza, Dharmapur Char Rasta,",,,#
IN,VIJAY NAGAR KTM,+91  731 4948483,vijaynagar_mgr@ktmindia.com,-2845565122711605690,75.877922,22.708879,452001,Indore (Madhya Pradesh),"EF23, Scheme No.54, Vijay Nagar,",,,#
IN,Khajrana Road KTM,+91 731 498 0088,khajrana_mgr@ktmindia.com,7960027607967207909,75.896019,22.71784,452018,Indore,"Anmol Spaces, Near Anad Bazar, Main Khajrana Road",,,#
IN,SHAHADA KTM,+91 9922599990,dhule_mgr@ktmindia.com,-3373990337841330101,74.47044,21.53151,425 409,Shahada (Maharashtra),"Akash Automotives, Opp. Mittal Fiber, Near Reliance Petrol Pump, Dondaicha ",,,#
IN,Vapi KTM,+91 260 2425777,vapi_mgr@ktmindia.com,7960027728226292197,72.940933,20.33469,396195,Vapi,"Plot No CM - 8/17, NH No. 08, GIDC, Gujarat",,,#
IN,FATEHPUR KTM,+91 9628666615,fatehpur_mgr@ktmindia.com,7465189764000434496,80.810188,25.928301,212 601,Fatehpur (Uttar Pradesh) ,"Near Dakbangla, Nauwabagh, ",,,#
IN,Raisen KTM,+91 755 2590000,raisen_mgr@ktmindia.com,7960027311614464485,77.440582,23.25177,462023,Bhopal (Madhya Pradesh),"4-5 Lajpat Nagar, Raisen Road, ",,,#
IN,ARERA COLONY KTM,+91 755 4929930,areracolony_mgr@ktmindia.com,4239339006858695141,77.42878,23.211241,462 016,Bhopal - (Madhya Pradesh),"E-2/14 Dynasty Complex,  Area Colony, Opp. Habibganj Railway Station,",,,#
IN,SAGAR KTM,+91 75824 94089,sagar_mgr@ktmindia.com,-5904134059394023352,78.737091,23.843491,470002,Sagar (Madhya Pradesh),"Gulab Road, Infront of Mahendra Oli Mill, Tilak Ganj Ward, ",,,#
IN,DHULE KTM,+91 2562 281990,dhule_mgr@ktmindia.com,4239339071283204581,74.77503,20.90293,424 001,Dhule - (Maharashtra) ,"S. No. 496/A-2, Malegaon Road, Near Gurudwara,",,,#
IN,VASAI KTM (12372),+91 250 6588310 ,vasai_mgr@ktmindia.com,7960027745406161381,72.875893,19.40967,401208,Vasai (E) Thane - Mumbai (Maharasthra),"Raj Prabha Industrial Complex, Building No. 06, Gala No. 05, Sativali Road,",,,#
IN,NASHIK KTM,+91 253 6621111,nsk_mgr@ktmindia.com,7960027633737011685,73.751038,20.002769,422007,Nashik,"Shop No :1, Rushiraj Heights, Mahatma Nagar, Maharasthra",,,#
IN,INDIRA NAGAR NASHIK KTM,+91 253 237 0909,indiranagar.nsk_mgr@ktmindia.com,-8796390137722909630,73.775139,19.97489,0,Nashik - 422 009 (Maharashtra),"Shop. No. E & F , Anushree Appartment, Opp. Samrat Sweet Shop, Wadala ~ Pat",,,#
IN,MIRA ROAD KTM,+91 22 6888 8702,miraroad_mgr@ktmindia.com,3634129914680389453,72.867477,19.287319,0,Mumbai - 400 107 (Maharashtra),"Mahesh industrial Estate, Mira-Bhayandar Road, Opp Silver Park, Mira Road (",,,#
IN,GOLGHAR KTM,+91 94152 12164,golghar_mgr@ktmindia.com,7960027509182960101,83.373268,26.76004,273 001,Gorakhpur - (Uttar Pradesh) ,"DHARMASHALA ROAD, GOLGHAR",,,#
IN,GOREGAON KTM,+91 22 6555 6551,goregaon_mgr@ktmindia.com,7960027449053417957,72.83696,19.16283,400104,Goregaon West (Maharashtra),"Shop No. 10A - 10B, Shivam CHS Ltd., Opp. Kancha Bar & Restaurant, Shashtri",,,#
IN,BORIVALI EAST KTM,+91 22 6999 8884,borivaliwest_mgr@ktmindia.com,7960028003104199141,72.85511,19.13521,400 066,Borivali (East) Mumbai - (Maharashtra),"Borkar Compound, Western Express Highway, Opp Metro Mall, ",,,#
IN,BHIWANDI KTM (12746),+91 91677 71144,bhiwandi_mgr@ktmindia.com,-2624876235575328192,73.07254,19.284321,421302,Bhiwandi (Thane) (Maharashtra),"Gala No. 1 - 4, House No. 838, Tarangan Project, Bhiwandi ~ Kalyan Road, Vi",,,#
IN,MUMBAI EAST KTM,,mumbaieast_mgr@ktmindia.com,7960027646621913573,72.930679,19.149969,400078,Mumbai,"Shop No: 1,2 & 3, A wing, Gundecha Heights LBS Marg, Opp St. Xavier School,",,,#
IN,ANDHERI EAST KTM (12162),+91 7977498366,andherieast_mgr@ktmindia.com,7960027930089755109,72.88916,19.103491,400 072,Mumbai - (Maharashtra),"Shop No: 2 & 3, Near Asha Krishna Building, A.G Link Road, Sakinaka, Andher",,,#
IN,CIVIL LINES KTM,+91 7570956456,civillines_mgr@ktmindia.com,8581173746025936453,81.829224,25.452539,211001,Allahabad (Uttar Pradesh),"23A/54  P D Tondon Road, Civil Lines  ",,,#
IN,BADLAPUR KTM,+91 9833914667,badlapur_mgr@ktmindia.com,-8123650108060084157,82.45295,25.89303,421 503,Mumbai (Maharashtra),"Shop No. 1-3, Dnyan Mauli Apartment, Aptewadi Naka, Badlapur",,,#
IN,MAHIM KTM,+91 8928365757,mahim_mgr@ktmindia.com,-7007238757744645819,72.842621,19.03631,400016,MUMBAI - (Maharashtra),"36, Causy Corner, Shop No. 3, L. J. Road, Next to Living Room, Mahim West,",,,#
IN,KYDGANJ KTM,+91 98392 11117,kydganj_mgr@ktmindia.com,7960027878550147557,81.832298,25.43338,211 003,Allahabad - (Uttar Pradesh),"408 Khalasi Line, Kydganj, ",,,#
IN,CHEMBUR KTM,+91 22 6505 0400,chembur_mgr@ktmindia.com,5423679516373248580,72.8974,19.056339,400 071,Mumbai -  (Maharashtra)                 ,"CTS No. 652, Off Borla Village, Opp Shatabdi Hospital,W.T.Patil Marg, Chemb",,,#
IN,SOUTH MUMBAI KTM (12443),+91 22 43030411,southmumbai_mgr@ktmindia.com,7960027371744006629,72.829376,19.0023,400013,Mumbai,"Phoenix Mills compound, 462, Senapati Bapat Marg, Lower Parel, Mumbai",,,#
IN,NAVI MUMBAI KTM,+91 22 6674 1111,navimumbai_mgr@ktmindia.com,7960027655211848165,73.008797,19.073099,400705,Navi Mumbai,"Shop No.13 & 14, BSEL Tech Park, Plot No.39/5 & 39/5A, Sector 30A, Opp Vash",,,#
IN,TALEGAON KTM,+91 9860240240,talegaon_mgr@ktmindia.com,460571298235727951,74.902199,20.409889,410 506,Talegaon Dabhade - Pune (Maharsahtra),"Plot No. 1, Mascernis Colony, Near To Baramati Bank",,,#
IN,Nariman Point KTM,+91 8104055030,narimanpoint_mgr@ktmindia.com,7960027414693679589,72.823128,18.92485,400021,Mumbai,"Ground Floor, Bajaj Bhavan, 226, Nariman Point, Maharashtra",,,#
IN,PANVEL KTM,+91 8591198514,panvel_mgr@ktmindia.com,7960027517772894693,73.127586,18.987961,410206,Panvel (Raigad -W) Maharashtra ,"Shop No. C-21, Plot No. C/21, C.K.T College Road, Behind C.N.G Gas Pump, (N",,,#
IN,JAUNPUR KTM,+91 97218 88805,jaunpur_mgr@ktmindia.com,-2886663210558263732,82.682823,25.74205,222002,Jaunpur (Uttar Pradesh),"Jaycees Chauraha, Jaunpur ~ T.D.College Road, ",,,#
IN,ALIBAG KTM,+91 97024 59150 ,alibag_mgr@ktmindia.com,7960027431873548773,72.864113,18.63401,402201,Alibag Distt. Raigarh (Maharashtra) ,"AT- 1484-A,Near Reliance Petrol Pump, Mumbai Road, Chendhare, ",,,#
IN,SANGAMNER KTM,+91 2425 225031,sangamner_mgr@ktmindia.com,7818213743169867594,74.207039,19.574511,422605,Sangamner (Maharashtra) ,"Opp. Market Yard, Nashik-Pune Highway,",,,#
IN,HARIDWAR KTM,+91 9557664765,haridwar_mgr@ktmindia.com,-8562559283116059829,83.58293,25.94609,249201,Haridwar (Uttarakhand) ,"Opposite Gurukul Kangri Pharmacy, First Floor, Sighdwar",,,#
IN,BULDHANA KTM,+91 98222 14876,buldhana_mgr@ktmindia.com,5338152764714759246,76.176285,20.547857,443001,Buldhana (Maharashtra),"Near Dolfin Swiming Pool, Malkapur Road, ",,,#
IN,VARANASI KTM,+91 77050 08648,varanasi_mgr@ktmindia.com,7960027753996095973,82.982933,25.337851,221002,Varanasi,"S 19/54 A, Varunapul, Uttar Pradesh",,,#
IN,Wright Town KTM,+91 761 2400 047,wrighttown_mgr@ktmindia.com,7960027835600474597,79.928452,23.17415,482002,Jabalpur (Madhya Pradesh),"""Opposite Life Style Furniture Showroom, Maharasthra School Road",,,#
IN,AURANGABAD KTM,+91 240 6621111 ,abd_mgr@ktmindia.com,7960027341679235557,75.331413,19.885799,431001,Aurangabad,"Adalat Road,ABC Complex, Shop No-6,Nr. Baba Petrol Pump, Maharasthra",,,#
IN,MOTIHARI KTM,+91 77810 06985,motihari_mgr@ktmindia.com,-8647259434311446456,84.91713,26.652069,845401,Motihari (Bihar),"Banjariya Pandal Chowk, ",,,#
IN,SIWAN KTM,+91 6154 243 156,siwan_mgr@ktmindia.com,2666649537510704457,84.359772,26.224159,841226,Siwan (Bihar),"Mahadeva Mission Compound,",,,#
IN,CHAKAN KTM,+91 74186 20909 ,chakan_mgr@ktmindia.com,4151992903232076866,73.864182,18.752319,410501,Chakan - Pune (Maharashtra) ,"G.No. -150,Siddeshwar Complex, Opp. Pavana Sahakari Bank, Hapse Wasti, Kuru",,,#
IN,AKURDI KTM,+91 20 65110131,akurdi_mgr@ktmindia.com,-3596480755221117626,73.772591,18.65653,411044,Pune (Maharashtra),"Shop No. 15-16, ABC Rutuja Elegance, near Akurdi railway station, Akurdi,  ",,,#
IN,Dummy test KTM,,nptiple@bajajauto.co.in,7172052583558039360,73.780144,18.652748,411035,Pune - (Maharashtra) ,Aaakurdi  Dummy Test case ,,,#
IN,BANER KTM (12639),+91 95793 93919,baner_mgr@ktmindia.com,7960027221420151269,73.776314,18.567291,411045,Pune (Maharasthra) ,"My World,  Balewadi High Street Road, Banner, ",,,#
IN,AUNDH KTM,+91 9158894071,aundh_mgr@ktmindia.com,-5110757745092557750,73.807281,18.55813,411 007,Pune (Maharashtra),"Supreme Icon, Baner Road, Sakal Nagar, Aundh",,,#
IN,Wakdewadi Bajaj Brand View,+91 86699 87742 ,wakdewadi_mgr@ktmindia.com,7960027663801782757,73.851433,18.538652,411003,Pune (Mahashthra),"12/B, Bajaj Brand View Building, Wakdewadi, ",,,#
IN,KARVE ROAD KTM,+91 86699 11001 ,karveroad_mgr@ktmindia.com,-1066125378384070586,73.837219,18.51388,411004,Pune (Maharashtra),"Shop 101-B, First Floor, Opposite Sonal Hall, Near Ranka Jewellers, Karve R",,,#
IN,WARJE KTM,+91 98602 40240,warje_mgr@ktmindia.com,-6983545663795970739,73.80547,18.48424,411058,Pune (Maharashtra),"Mahesh Plaza, Shop No. 4 & 5, Near Lodha Hospital, Pune ~ Bangalore Highway",,,#
IN,KHARADI KTM (12390),+91 91588 94070,kharadi_mgr@ktmindia.com,7960027964449493477,73.926979,18.5564,411014,Pune - (Maharashtra) ,"Shop No 20/21, Sr. No, 43/1+2/1/1 to 7,Uttam Plaza, Near NIIT Institute, Kh",,,#
IN,Shirdi Road KTM,+91 241 241 8080,shirdiroad_mgr@ktmindia.com,7960027762586030565,74.729271,19.124241,414003,Ahmednagar,"Next to Guru Furniture, Shirdi Road, Savedi, Maharashtra",,,#
IN,BUND GARDEN KTM,+91 86699 87740 ,bundgarden_mgr@ktmindia.com,7960027693866553829,73.884689,18.52383,411001,Pune,"Godrej Castlemaine bldg, Bund Garden Road, Near Ruby Hall Clinic, Maharasth",,,#
IN,LULLANAGAR KTM (12778),+91 74474 42326,lullanagar_mgr@ktmindia.com,7960027985924329957,73.897202,18.492611,411 040,Pune - (Maharashtra)  ,"Opp Manikchand Malabar, Lullanagar",,,#
IN,CHHINDWARA KTM,+91  90096 79679,chhindwara_mgr@ktmindia.com,-6698467459359206331,78.952583,22.067989,480 001,Chhindwara - (Madhya Pradesh),"P. G. College Road, Lalbagh,",,,#
IN,SITAMARHI KTM,+91 62057 52882,sitamarhi_mgr@ktmindia.com,988407385293729089,85.499184,26.58865,843001,Sitamarhi (Bihar),"Shanti Nagar, Dumra Road, ",,,#
IN,MUZAFFARPUR KTM,+91 621 224 2180,muzaffarpur_mgr@ktmindia.com,7960028007399166437,85.385933,26.130501,842 001,Muzaffarpur - (Bihar),"Near Power House Chowk, Maripur",,,#
IN,SINGRAULI KTM,+91 9300100132,singrauli_mgr@ktmindia.com,-8485669908545641656,82.66661,24.20359,486886,Singrauli (Madhya Pradesh),"In Front of Ahuja Petrol Pump, Navgarh, Waidhan",,,#
IN,ARRAH KTM,+91 6182 234421,arrah_mgr@ktmindia.com,-2542886618160211133,84.666206,25.556431,802 301,Arrah - Bhojpur (Bihar) ,"Circuit House Road, Pakri ",,,#
IN,PATLIPUTRA KTM,+91 7485093123,patliputra_mgr@ktmindia.com,7960027242894987749,85.105851,25.632876,800013,Patna (Bihar),"C-24, Patiputra Industrial Estate, Near P&M Mall, Opp. Bharat Petrol Pump,",,,#
IN,HAJIPUR KTM,+91 6224 277138,hajipur_mgr@ktmindia.com,-5306037639970872768,85.221779,25.70245,844101,Hajipur (Vaishali) - Bihar,"Sharma House, Ramashish Chowk, Near Golamber, ",,,#
IN,DARBHANGA KTM,+91  93081 44900,darbhanga_mgr@ktmindia.com,7958575545631084104,85.894112,26.15535,846 004,Darbhanga - (Bihar) ,"Opp. Holy Cross School, Donar Road, ",,,#
IN,MADHUBANI KTM,+91 6276 296091,madhubani_mgr@ktmindia.com,7987370578158219328,86.069893,26.26082,847 212,Madhubani (Bihar),"Madhubani ~ Pandaul Main Road, Sahua, ",,,#
